shape_id,shape_pt_lat,shape_pt_lon,shape_pt_x,shape_pt_y,shape_pt_sequence,shape_dist_traveled
S1-Sa03-60-s1-1,47.610966,-122.321248,1273424.6,226409.1,70004,0.958
S1-Sa03-60-s1-1,47.610732,-122.321808,1273284.8,226326.4,70005,0.989
S1-Sa03-60-s1-1,47.610371,-122.322671,1273069.3,226198.8,70006,1.036
S1-Sa03-60-s1-1,47.610371,-122.322671,1273069.3,226198.8,80001,1.036
S1-Sa03-60-s1-1,47.610269,-122.322916,1273008.3,226162.7,80002,1.050
S1-Sa03-60-s1-1,47.610037,-122.323471,1272869.8,226080.7,80003,1.080
S1-Sa03-60-s1-1,47.609804,-122.324027,1272731.0,225998.6,80004,1.111
S1-Sa03-60-s1-1,47.609340,-122.325137,1272453.9,225834.5,80005,1.172
S1-Sa03-60-s1-1,47.609154,-122.325581,1272343.0,225768.9,80006,1.196
S1-Sa03-60-s1-1,47.609154,-122.325581,1272343.0,225768.9,90001,1.196
S1-Sa03-60-s1-1,47.609105,-122.325699,1272313.7,225751.5,90002,1.203
S1-Sa03-60-s1-1,47.608875,-122.326248,1272176.6,225670.4,90003,1.233
S1-Sa03-60-s1-1,47.608642,-122.326804,1272037.8,225588.2,90004,1.263
S1-Sa03-60-s1-1,47.608411,-122.327359,1271899.3,225506.3,90005,1.294
S1-Sa03-60-s1-1,47.608379,-122.327330,1271906.2,225494.5,90006,1.296
S1-Sa03-60-s1-1,47.607697,-122.326706,1272055.3,225243.0,90007,1.352
S1-Sa03-60-s1-1,47.607474,-122.326502,1272104.1,225160.5,90008,1.370
S1-Sa03-60-s1-1,47.607474,-122.326502,1272104.1,225160.5,100001,1.370
S1-Sa03-60-s1-1,47.606984,-122.326054,1272211.1,224979.8,100002,1.410
S1-Sa03-60-s1-1,47.606271,-122.325401,1272367.1,224716.5,100003,1.468
S1-Sa03-60-s1-1,47.606128,-122.325269,1272398.6,224663.8,100004,1.479
S1-Sa03-60-s1-1,47.606128,-122.325269,1272398.6,224663.8,110001,1.479
S1-Sa03-60-s1-1,47.605559,-122.324744,1272524.0,224453.8,110002,1.526
S1-Sa03-60-s1-1,47.604911,-122.324155,1272664.7,224214.8,110003,1.578
S1-Sa03-60-s1-1,47.604911,-122.324155,1272664.7,224214.8,120001,1.578
S1-Sa03-60-s1-1,47.604846,-122.324096,1272678.9,224190.7,120002,1.583
S1-Sa03-60-s1-1,47.604124,-122.323437,1272836.3,223924.4,120003,1.642
S1-Sa03-60-s1-1,47.603510,-122.322875,1272970.7,223697.6,120004,1.692
S1-Sa03-60-s1-1,47.603510,-122.322875,1272970.7,223697.6,130001,1.692
S1-Sa03-60-s1-1,47.603417,-122.322789,1272991.1,223663.2,130002,1.699
S1-Sa03-60-s1-1,47.602702,-122.322142,1273145.8,223399.4,130003,1.757
S1-Sa03-60-s1-1,47.602654,-122.322255,1273117.5,223382.4,130004,1.764
S1-Sa03-60-s1-1,47.602628,-122.322309,1273103.9,223373.2,130005,1.767
S1-Sa03-60-s1-1,47.602596,-122.322362,1273090.8,223362.0,130006,1.770
S1-Sa03-60-s1-1,47.602567,-122.322396,1273082.1,223351.4,130007,1.773
S1-Sa03-60-s1-1,47.602526,-122.322436,1273071.9,223336.7,130008,1.776
S1-Sa03-60-s1-1,47.602483,-122.322464,1273064.7,223321.2,130009,1.779
S1-Sa03-60-s1-1,47.602433,-122.322483,1273059.6,223303.1,130010,1.783
S1-Sa03-60-s1-1,47.602373,-122.322491,1273057.4,223281.3,130011,1.787
S1-Sa03-60-s1-1,47.602183,-122.322480,1273058.8,223211.6,130012,1.800
S1-Sa03-60-s1-1,47.601690,-122.322461,1273059.9,223032.0,130013,1.834
S1-Sa03-60-s1-1,47.601704,-122.321573,1273279.0,223032.7,130014,1.876
S1-Sa03-60-s1-1,47.601693,-122.320739,1273484.6,223024.7,130015,1.915
S1-Sa03-60-s1-1,47.601693,-122.319828,1273709.5,223020.6,130016,1.957
S1-Sa03-60-s1-1,47.601693,-122.319828,1273709.5,223020.6,140001,1.957
S1-Sa03-60-s1-1,47.601694,-122.319552,1273777.5,223019.3,140002,1.970
S1-Sa03-60-s1-1,47.601698,-122.318131,1274128.0,223014.0,140003,2.036
S1-Sa03-60-s1-1,47.601697,-122.317821,1274204.4,223012.3,140004,2.051
S1-Sa03-60-s1-1,47.600855,-122.316963,1274410.1,222701.1,140005,2.122
S1-Sa03-60-s1-1,47.600697,-122.317024,1274394.0,222644.0,140006,2.133
S1-Sa03-60-s1-1,47.600391,-122.317126,1274366.6,222532.9,140007,2.155
S1-Sa03-60-s1-1,47.600269,-122.317167,1274355.8,222488.4,140008,2.163
S1-Sa03-60-s1-1,47.600132,-122.317189,1274349.3,222438.5,140009,2.173
S1-Sa03-60-s1-1,47.600016,-122.317191,1274348.1,222396.4,140010,2.181
S1-Sa03-60-s1-1,47.599204,-122.317207,1274338.3,222100.2,140011,2.237
S1-Sa03-60-s1-1,47.598656,-122.317219,1274331.5,221900.3,140012,2.275
S1-Sa03-60-s1-1,47.598656,-122.317219,1274331.5,221900.3,150001,2.275
S1-Sa03-60-s1-1,47.598339,-122.317226,1274327.5,221785.0,150002,2.297
S1-Sa03-60-s1-1,47.597501,-122.317225,1274322.0,221479.4,150003,2.354
S1-Sa03-60-s1-1,47.597304,-122.317228,1274319.8,221407.4,150004,2.368
S1-Sa03-60-s1-1,47.597304,-122.317228,1274319.8,221407.4,160001,2.368
S1-Sa03-60-s1-1,47.596587,-122.317240,1274311.8,221146.0,160002,2.418
S1-Sa03-60-s1-1,47.595886,-122.317252,1274304.0,220890.3,160003,2.466
S1-Sa03-60-s1-1,47.595777,-122.317254,1274302.6,220850.5,160004,2.474
S1-Sa03-60-s1-1,47.595128,-122.317274,1274293.1,220614.2,160005,2.518
S1-Sa03-60-s1-1,47.595034,-122.317269,1274293.7,220579.7,160006,2.525
S1-Sa03-60-s1-1,47.594985,-122.317264,1274294.6,220562.0,160007,2.528
S1-Sa03-60-s1-1,47.594934,-122.317251,1274297.6,220543.2,160008,2.532
S1-Sa03-60-s1-1,47.594867,-122.317225,1274303.5,220518.7,160009,2.537
S1-Sa03-60-s1-1,47.594783,-122.317183,1274313.1,220487.7,160010,2.543
S1-Sa03-60-s1-1,47.594753,-122.317165,1274317.4,220476.6,160011,2.545
S1-Sa03-60-s1-1,47.594701,-122.317128,1274326.3,220457.6,160012,2.549
S1-Sa03-60-s1-1,47.594626,-122.317066,1274340.9,220429.9,160013,2.555
S1-Sa03-60-s1-1,47.594581,-122.317022,1274351.6,220413.5,160014,2.559
S1-Sa03-60-s1-1,47.594482,-122.316896,1274381.8,220376.6,160015,2.568
S1-Sa03-60-s1-1,47.594408,-122.316796,1274406.0,220349.0,160016,2.575
S1-Sa03-60-s1-1,47.594283,-122.316575,1274459.6,220302.7,160017,2.588
S1-Sa03-60-s1-1,47.593533,-122.315347,1274757.4,220023.1,160018,2.665
S1-Sa03-60-s1-1,47.593423,-122.315212,1274789.8,219982.5,160019,2.675
S1-Sa03-60-s1-1,47.593328,-122.315118,1274812.4,219947.5,160020,2.683
S1-Sa03-60-s1-1,47.593248,-122.315045,1274829.8,219917.9,160021,2.690
S1-Sa03-60-s1-1,47.593064,-122.314934,1274855.9,219850.0,160022,2.703
S1-Sa03-60-s1-1,47.593019,-122.314907,1274862.4,219833.6,160023,2.707
S1-Sa03-60-s1-1,47.593019,-122.314907,1274862.4,219833.6,170001,2.707
S1-Sa03-60-s1-1,47.592954,-122.314867,1274871.7,219809.9,170002,2.712
S1-Sa03-60-s1-1,47.592673,-122.314829,1274879.0,219707.1,170003,2.731
S1-Sa03-60-s1-1,47.591546,-122.314836,1274869.5,219296.0,170004,2.809
S1-Sa03-60-s1-1,47.591189,-122.314839,1274866.1,219166.0,170005,2.834
S1-Sa03-60-s1-1,47.591189,-122.314839,1274866.1,219166.0,180001,2.834
S1-Sa03-60-s1-1,47.589991,-122.314851,1274854.8,218728.9,180002,2.916
S1-Sa03-60-s1-1,47.588439,-122.314857,1274842.4,218162.9,180003,3.024
S1-Sa03-60-s1-1,47.588192,-122.314858,1274840.4,218072.9,180004,3.041
S1-Sa03-60-s1-1,47.588192,-122.314858,1274840.4,218072.9,190001,3.041
S1-Sa03-60-s1-1,47.587760,-122.314860,1274837.0,217915.5,190002,3.070
S1-Sa03-60-s1-1,47.587223,-122.314862,1274832.8,217719.5,190003,3.108
S1-Sa03-60-s1-1,47.587094,-122.314829,1274839.9,217672.6,190004,3.117
S1-Sa03-60-s1-1,47.586972,-122.314763,1274855.4,217627.5,190005,3.126
S1-Sa03-60-s1-1,47.586890,-122.314694,1274871.8,217597.4,190006,3.132
S1-Sa03-60-s1-1,47.586815,-122.314665,1274878.3,217569.9,190007,3.137
S1-Sa03-60-s1-1,47.586369,-122.314667,1274874.9,217407.2,190008,3.168
S1-Sa03-60-s1-1,47.586139,-122.314669,1274872.8,217323.3,190009,3.184
S1-Sa03-60-s1-1,47.586139,-122.314669,1274872.8,217323.3,200001,3.184
S1-Sa03-60-s1-1,47.585537,-122.314674,1274867.3,217104.0,200002,3.226
S1-Sa03-60-s1-1,47.584550,-122.314682,1274858.3,216744.0,200003,3.294
S1-Sa03-60-s1-1,47.584345,-122.314684,1274856.4,216669.2,200004,3.308
S1-Sa03-60-s1-1,47.584345,-122.314684,1274856.4,216669.2,210001,3.308
S1-Sa03-60-s1-1,47.583700,-122.314690,1274850.4,216434.1,210002,3.353
S1-Sa03-60-s1-1,47.582987,-122.314696,1274843.8,216174.0,210003,3.402
S1-Sa03-60-s1-1,47.581883,-122.314704,1274834.1,215771.4,210004,3.478
S1-Sa03-60-s1-1,47.581824,-122.314568,1274867.4,215749.1,210005,3.486
S1-Sa03-60-s1-1,47.581769,-122.314497,1274884.4,215728.7,210006,3.491
S1-Sa03-60-s1-1,47.581332,-122.314092,1274981.3,215567.6,210007,3.526
S1-Sa03-60-s1-1,47.581332,-122.314092,1274981.3,215567.6,220001,3.526
S1-Sa03-60-s1-1,47.581019,-122.313801,1275050.8,215451.9,220002,3.552
S1-Sa03-60-s1-1,47.580595,-122.313410,1275144.4,215295.5,220003,3.587
S1-Sa03-60-s1-1,47.579473,-122.312375,1275392.0,214881.4,220004,3.678
S1-Sa03-60-s1-1,47.579294,-122.312209,1275431.7,214815.4,220005,3.692
S1-Sa03-60-s1-1,47.579294,-122.312209,1275431.7,214815.4,230001,3.692
S1-Sa03-60-s1-1,47.579114,-122.312042,1275471.6,214748.9,230002,3.707
S1-Sa03-60-s1-1,47.578948,-122.311888,1275508.4,214687.8,230003,3.721
S1-Sa03-60-s1-1,47.578842,-122.311923,1275499.0,214649.2,230004,3.728
S1-Sa03-60-s1-1,47.578756,-122.311966,1275487.9,214618.0,230005,3.734
S1-Sa03-60-s1-1,47.578632,-122.312047,1275467.0,214573.0,230006,3.744
S1-Sa03-60-s1-1,47.578635,-122.313352,1275145.1,214580.5,230007,3.805
S1-Sa03-60-s1-1,47.577755,-122.313358,1275137.4,214259.5,230008,3.866
S1-Sa03-60-s1-1,47.576870,-122.313365,1275129.5,213936.9,230009,3.927
S1-Sa03-60-s1-1,47.576678,-122.313366,1275127.8,213866.9,230010,3.940
S1-Sa03-60-s1-1,47.576678,-122.313366,1275127.8,213866.9,240001,3.940
S1-Sa03-60-s1-1,47.575994,-122.313372,1275121.6,213617.2,240002,3.987
S1-Sa03-60-s1-1,47.575119,-122.313378,1275114.0,213298.3,240003,4.048
S1-Sa03-60-s1-1,47.574902,-122.313380,1275112.0,213219.3,240004,4.063
S1-Sa03-60-s1-1,47.574902,-122.313380,1275112.0,213219.3,250001,4.063
S1-Sa03-60-s1-1,47.573096,-122.313395,1275095.6,212560.4,250002,4.188
S1-Sa03-60-s1-1,47.571631,-122.313406,1275082.6,212026.3,250003,4.289
S1-Sa03-60-s1-1,47.571439,-122.313408,1275080.7,211956.3,250004,4.302
S1-Sa03-60-s1-1,47.571439,-122.313408,1275080.7,211956.3,260001,4.302
S1-Sa03-60-s1-1,47.571064,-122.313412,1275077.0,211819.6,260002,4.328
S1-Sa03-60-s1-1,47.569869,-122.313425,1275065.4,211383.9,260003,4.410
S1-Sa03-60-s1-1,47.569168,-122.313429,1275059.6,211128.2,260004,4.459
S1-Sa03-60-s1-1,47.568997,-122.313443,1275055.0,211066.0,260005,4.471
S1-Sa03-60-s1-1,47.567245,-122.313460,1275038.4,210427.0,260006,4.592
S1-Sa03-60-s1-1,47.566998,-122.313464,1275035.8,210337.1,260007,4.609
S1-Sa03-60-s1-1,47.566998,-122.313464,1275035.8,210337.1,270001,4.609
S1-Sa03-60-s1-1,47.565323,-122.313489,1275017.9,209726.2,270002,4.725
S1-Sa03-60-s1-1,47.565069,-122.313491,1275015.4,209633.6,270003,4.742
S1-Sa03-60-s1-1,47.565069,-122.313491,1275015.4,209633.6,280001,4.742
S1-Sa03-60-s1-1,47.564655,-122.313496,1275011.3,209482.8,280002,4.771
S1-Sa03-60-s1-1,47.564333,-122.313500,1275008.1,209365.2,280003,4.793
S1-Sa03-60-s1-1,47.563811,-122.313506,1275003.0,209174.9,280004,4.829
S1-Sa03-60-s1-1,47.563681,-122.313507,1275001.7,209127.5,280005,4.838
S1-Sa03-60-s1-1,47.563506,-122.313509,1275000.0,209063.6,280006,4.850
S1-Sa03-60-s1-1,47.563100,-122.313515,1274995.7,208915.7,280007,4.878
S1-Sa03-60-s1-1,47.563100,-122.313515,1274995.7,208915.7,290001,4.878
S1-Sa03-60-s1-1,47.562160,-122.313529,1274985.6,208573.0,290002,4.943
S1-Sa03-60-s1-1,47.561919,-122.313533,1274983.1,208485.1,290003,4.960
S1-Sa03-60-s1-1,47.561889,-122.313533,1274982.8,208473.9,290004,4.962
S1-Sa03-60-s1-1,47.561703,-122.313478,1274995.0,208405.8,290005,4.975
S1-Sa03-60-s1-1,47.561473,-122.313410,1275010.3,208321.6,290006,4.991
S1-Sa03-60-s1-1,47.560700,-122.313416,1275003.3,208039.8,290007,5.045
S1-Sa03-60-s1-1,47.560700,-122.313416,1275003.3,208039.8,300001,5.045
S1-Sa03-60-s1-1,47.560562,-122.313417,1275002.1,207989.5,300002,5.054
S1-Sa03-60-s1-1,47.560309,-122.313419,1274999.9,207897.3,300003,5.072
S1-Sa03-60-s1-1,47.559051,-122.313428,1274988.8,207438.7,300004,5.158
S1-Sa03-60-s1-1,47.557902,-122.313437,1274978.5,207019.5,300005,5.238
S1-Sa03-60-s1-1,47.557681,-122.313439,1274976.5,206938.9,300006,5.253
S1-Sa03-60-s1-1,47.557681,-122.313439,1274976.5,206938.9,310001,5.253
S1-Sa03-60-s1-1,47.557144,-122.313443,1274971.7,206743.3,310002,5.290
S1-Sa03-60-s1-1,47.556905,-122.313445,1274969.6,206655.9,310003,5.307
S1-Sa03-60-s1-1,47.556535,-122.313448,1274966.3,206521.2,310004,5.332
S1-Sa03-60-s1-1,47.556387,-122.313448,1274965.1,206467.1,310005,5.342
S1-Sa03-60-s1-1,47.555628,-122.313454,1274958.3,206190.4,310006,5.395
S1-Sa03-60-s1-1,47.555417,-122.313456,1274956.4,206113.4,310007,5.409
S1-Sa03-60-s1-1,47.555417,-122.313456,1274956.4,206113.4,320001,5.409
S1-Sa03-60-s1-1,47.554760,-122.313461,1274950.6,205873.9,320002,5.455
S1-Sa03-60-s1-1,47.553445,-122.313471,1274938.9,205394.1,320003,5.546
S1-Sa03-60-s1-1,47.553244,-122.313473,1274937.0,205321.0,320004,5.560
S1-Sa03-60-s1-1,47.553170,-122.313474,1274936.3,205294.0,320005,5.565
S1-Sa03-60-s1-1,47.553170,-122.313474,1274936.3,205294.0,330001,5.565
S1-Sa03-60-s1-1,47.551385,-122.313490,1274919.8,204643.0,330002,5.688
S1-Sa03-60-s1-1,47.551385,-122.313490,1274919.8,204643.0,340001,5.688
S1-Sa03-60-s1-1,47.551248,-122.313491,1274918.5,204593.0,340002,5.697
S1-Sa03-60-s1-1,47.550659,-122.313495,1274913.5,204378.5,340003,5.738
S1-Sa03-60-s1-1,47.550521,-122.313481,1274916.0,204328.0,340004,5.748
S1-Sa03-60-s1-1,47.550408,-122.313439,1274925.5,204286.5,340005,5.756
S1-Sa03-60-s1-1,47.550273,-122.313374,1274940.5,204237.0,340006,5.766
S1-Sa03-60-s1-1,47.550182,-122.313301,1274958.0,204203.5,340007,5.773
S1-Sa03-60-s1-1,47.550115,-122.313237,1274973.2,204178.7,340008,5.778
S1-Sa03-60-s1-1,47.550063,-122.313188,1274985.0,204159.5,340009,5.783
S1-Sa03-60-s1-1,47.549969,-122.313058,1275016.5,204124.5,340010,5.791
S1-Sa03-60-s1-1,47.549806,-122.312808,1275077.0,204064.0,340011,5.808
S1-Sa03-60-s1-1,47.549597,-122.312470,1275159.0,203986.0,340012,5.829
S1-Sa03-60-s1-1,47.549527,-122.312337,1275191.5,203960.1,340013,5.837
S1-Sa03-60-s1-1,47.549168,-122.311575,1275377.0,203825.5,340014,5.880
S1-Sa03-60-s1-1,47.548887,-122.311128,1275485.3,203721.0,340015,5.909
S1-Sa03-60-s1-1,47.548756,-122.311360,1275427.2,203674.2,340016,5.923
S1-Sa03-60-s1-1,47.548669,-122.311535,1275383.5,203643.4,340017,5.933
S1-Sa03-60-s1-1,47.548569,-122.311729,1275334.8,203607.7,340018,5.945
S1-Sa03-60-s1-1,47.548423,-122.312017,1275262.6,203555.7,340019,5.961
S1-Sa03-60-s1-1,47.548209,-122.312431,1275158.9,203479.9,340020,5.986
S1-Sa03-60-s1-1,47.548169,-122.312512,1275138.7,203465.7,340021,5.990
S1-Sa03-60-s1-1,47.547437,-122.314009,1274763.8,203205.8,340022,6.077
S1-Sa03-60-s1-1,47.546993,-122.314912,1274537.8,203048.1,340023,6.129
S1-Sa03-60-s1-1,47.547847,-122.315839,1274315.0,203364.0,340024,6.202
S1-Sa03-60-s1-1,47.547899,-122.315914,1274296.8,203383.2,340025,6.207
S1-Sa03-60-s1-1,47.547932,-122.316095,1274252.4,203396.1,340026,6.216
S1-Sa03-60-s1-1,47.547740,-122.316099,1274249.9,203326.3,340027,6.229
S1-Sa03-60-s1-1,47.547740,-122.316099,1274249.9,203326.3,350001,6.229
S1-Sa03-60-s1-1,47.547399,-122.316108,1274245.4,203201.9,350002,6.253
S1-Sa03-60-s1-1,47.547059,-122.316111,1274242.3,203078.0,350003,6.276
S1-Sa03-60-s1-1,47.546402,-122.316117,1274236.1,202838.2,350004,6.322
S1-Sa03-60-s1-1,47.546025,-122.316883,1274044.4,202704.4,350005,6.366
S1-Sa03-60-s1-1,47.545433,-122.318085,1273743.3,202494.2,350006,6.436
S1-Sa03-60-s1-1,47.545323,-122.318290,1273692.0,202455.0,350007,6.448
S1-Sa03-60-s1-1,47.545265,-122.318379,1273669.5,202434.5,350008,6.454
S1-Sa03-60-s1-1,47.545186,-122.318458,1273649.5,202406.0,350009,6.460
S1-Sa03-60-s1-1,47.545088,-122.318528,1273631.5,202370.5,350010,6.468
S1-Sa03-60-s1-1,47.544975,-122.318597,1273613.8,202329.6,350011,6.476
S1-Sa03-60-s1-1,47.544837,-122.318641,1273601.8,202279.6,350012,6.486
S1-Sa03-60-s1-1,47.543947,-122.318928,1273524.8,201956.3,350013,6.549
S1-Sa03-60-s1-1,47.543786,-122.318979,1273510.9,201897.8,350014,6.560
S1-Sa03-60-s1-1,47.543786,-122.318979,1273510.9,201897.8,360001,6.560
S1-Sa03-60-s1-1,47.540907,-122.319907,1273261.5,200852.3,360002,6.764
S1-Sa03-60-s1-1,47.539528,-122.320351,1273142.2,200351.4,360003,6.861
S1-Sa03-60-s1-1,47.539528,-122.320351,1273142.2,200351.4,370001,6.861
S1-Sa03-60-s1-1,47.539434,-122.320381,1273134.1,200317.3,370002,6.868
S1-Sa03-60-s1-1,47.538663,-122.320562,1273083.9,200037.2,370003,6.922
S1-Sa03-60-s1-1,47.537932,-122.319358,1273376.1,199764.7,370004,6.997
S1-Sa03-60-s1-1,47.537701,-122.318950,1273475.4,199678.6,370005,7.022
S1-Sa03-60-s1-1,47.537347,-122.318325,1273627.1,199546.6,370006,7.060
S1-Sa03-60-s1-1,47.536214,-122.316419,1274090.0,199124.3,370007,7.179
S1-Sa03-60-s1-1,47.535684,-122.315523,1274307.4,198926.8,370008,7.235
S1-Sa03-60-s1-1,47.535684,-122.315523,1274307.4,198926.8,380001,7.235
S1-Sa03-60-s1-1,47.535603,-122.315386,1274340.8,198896.5,380002,7.243
S1-Sa03-60-s1-1,47.535240,-122.314804,1274482.0,198761.4,380003,7.280
S1-Sa03-60-s1-1,47.534306,-122.313228,1274864.5,198413.0,380004,7.378
S1-Sa03-60-s1-1,47.533483,-122.313245,1274854.7,198113.2,380005,7.435
S1-Sa03-60-s1-1,47.533483,-122.313245,1274854.7,198113.2,390001,7.435
S1-Sa03-60-s1-1,47.532397,-122.313266,1274841.8,197717.3,390002,7.510
S1-Sa03-60-s1-1,47.532145,-122.313281,1274836.3,197625.2,390003,7.528
S1-Sa03-60-s1-1,47.531962,-122.313308,1274828.5,197558.6,390004,7.540
S1-Sa03-60-s1-1,47.531810,-122.313346,1274817.9,197503.6,390005,7.551
S1-Sa03-60-s1-1,47.531778,-122.313358,1274814.8,197492.0,390006,7.553
S1-Sa03-60-s1-1,47.531682,-122.313394,1274805.2,197457.0,390007,7.560
S1-Sa03-60-s1-1,47.531497,-122.313490,1274780.2,197389.9,390008,7.574
S1-Sa03-60-s1-1,47.531256,-122.313627,1274744.7,197302.7,390009,7.591
S1-Sa03-60-s1-1,47.531109,-122.313717,1274721.4,197249.4,390010,7.602
S1-Sa03-60-s1-1,47.530954,-122.313800,1274699.7,197193.4,390011,7.614
S1-Sa03-60-s1-1,47.530756,-122.313894,1274675.3,197121.8,390012,7.628
S1-Sa03-60-s1-1,47.530535,-122.313979,1274652.6,197041.3,390013,7.644
S1-Sa03-60-s1-1,47.530236,-122.314090,1274623.1,196933.1,390014,7.665
S1-Sa03-60-s1-1,47.529832,-122.314243,1274582.5,196786.2,390015,7.694
S1-Sa03-60-s1-1,47.529425,-122.314398,1274541.3,196638.6,390016,7.723
S1-Sa03-60-s1-1,47.528800,-122.314638,1274477.7,196412.0,390017,7.768
S1-Sa03-60-s1-1,47.528593,-122.314704,1274460.0,196336.5,390018,7.782
S1-Sa03-60-s1-1,47.528295,-122.314788,1274437.2,196228.3,390019,7.803
S1-Sa03-60-s1-1,47.528034,-122.314830,1274425.0,196133.4,390020,7.821
S1-Sa03-60-s1-1,47.527779,-122.314858,1274416.1,196040.7,390021,7.839
S1-Sa03-60-s1-1,47.527566,-122.314866,1274412.8,195963.0,390022,7.854
S1-Sa03-60-s1-1,47.527365,-122.314864,1274411.7,195889.7,390023,7.868
S1-Sa03-60-s1-1,47.526917,-122.314886,1274403.3,195726.4,390024,7.899
S1-Sa03-60-s1-1,47.526917,-122.314886,1274403.3,195726.4,400001,7.899
S1-Sa03-60-s1-1,47.526443,-122.314908,1274394.4,195553.5,400002,7.931
S1-Sa03-60-s1-1,47.526451,-122.317580,1273734.5,195569.0,400003,8.056
S1-Sa03-60-s1-1,47.526452,-122.318110,1273603.5,195572.2,400004,8.081
S1-Sa03-60-s1-1,47.526452,-122.318110,1273603.5,195572.2,410001,8.081
S1-Sa03-60-s1-1,47.526459,-122.320238,1273077.9,195584.8,410002,8.181
S1-Sa03-60-s1-1,47.526467,-122.322914,1272417.1,195600.6,410003,8.306
S1-Sa03-60-s1-1,47.526468,-122.323265,1272330.3,195602.6,410004,8.322
S1-Sa03-60-s1-1,47.526468,-122.323265,1272330.3,195602.6,420001,8.322
S1-Sa03-60-s1-1,47.526470,-122.323773,1272204.9,195605.6,420002,8.346
S1-Sa03-60-s1-1,47.526466,-122.323938,1272164.1,195605.0,420003,8.354
S1-Sa03-60-s1-1,47.526475,-122.325585,1271757.3,195616.2,420004,8.431
S1-Sa03-60-s1-1,47.526483,-122.328095,1271137.2,195631.0,420005,8.549
S1-Sa03-60-s1-1,47.526483,-122.328095,1271137.2,195631.0,430001,8.549
S1-Sa03-60-s1-1,47.526483,-122.328196,1271112.3,195631.6,430002,8.553
S1-Sa03-60-s1-1,47.526485,-122.328795,1270964.3,195635.1,430003,8.581
S1-Sa03-60-s1-1,47.526487,-122.329612,1270762.5,195639.9,430004,8.619
S1-Sa03-60-s1-1,47.526546,-122.330119,1270637.9,195663.9,430005,8.644
S1-Sa03-60-s1-1,47.526670,-122.330728,1270488.3,195711.8,430006,8.673
S1-Sa03-60-s1-1,47.526918,-122.331785,1270228.8,195807.6,430007,8.726
S1-Sa03-60-s1-1,47.526957,-122.332097,1270152.1,195823.4,430008,8.740
S1-Sa03-60-s1-1,47.526964,-122.332231,1270119.1,195826.6,430009,8.747
S1-Sa03-60-s1-1,47.526965,-122.332425,1270071.2,195827.6,430010,8.756
S1-Sa03-60-s1-1,47.526947,-122.332612,1270024.9,195822.2,430011,8.765
S1-Sa03-60-s1-1,47.526933,-122.332783,1269982.4,195817.6,430012,8.773
S1-Sa03-60-s1-1,47.526897,-122.333001,1269928.5,195805.6,430013,8.783
S1-Sa03-60-s1-1,47.526861,-122.333181,1269883.6,195793.6,430014,8.792
S1-Sa03-60-s1-1,47.526811,-122.333360,1269839.0,195776.0,430015,8.801
S1-Sa03-60-s1-1,47.526743,-122.333568,1269787.3,195752.2,430016,8.812
S1-Sa03-60-s1-1,47.526664,-122.333738,1269744.7,195724.4,430017,8.822
S1-Sa03-60-s1-1,47.526557,-122.333959,1269689.3,195686.4,430018,8.834
S1-Sa03-60-s1-1,47.526407,-122.334182,1269633.2,195632.5,430019,8.849
S1-Sa03-60-s1-1,47.526237,-122.334403,1269577.4,195571.7,430020,8.865
S1-Sa03-60-s1-1,47.526064,-122.334548,1269540.3,195509.2,430021,8.878
S1-Sa03-60-s1-1,47.525913,-122.334645,1269515.4,195454.9,430022,8.890
S1-Sa03-60-s1-1,47.525770,-122.334723,1269495.0,195402.9,430023,8.900
S1-Sa03-60-s1-1,47.525602,-122.334773,1269481.5,195341.9,430024,8.912
S1-Sa03-60-s1-1,47.525428,-122.334814,1269470.2,195278.6,430025,8.924
S1-Sa03-60-s1-1,47.525211,-122.334817,1269467.9,195199.4,430026,8.939
S1-Sa03-60-s1-1,47.524460,-122.334832,1269458.8,194925.8,430027,8.991
S1-Sa03-60-s1-1,47.524088,-122.334830,1269456.6,194790.1,430028,9.017
S1-Sa03-60-s1-1,47.523244,-122.334820,1269453.1,194482.2,430029,9.075
S1-Sa03-60-s1-1,47.522668,-122.334832,1269446.0,194272.3,430030,9.115
S1-Sa03-60-s1-1,47.522324,-122.334839,1269441.8,194146.9,430031,9.139
S1-Sa03-60-s1-1,47.521821,-122.334757,1269458.4,193963.1,430032,9.174
S1-Sa03-60-s1-1,47.521466,-122.334644,1269484.0,193832.9,430033,9.199
S1-Sa03-60-s1-1,47.521286,-122.334587,1269496.8,193766.9,430034,9.211
S1-Sa03-60-s1-1,47.519828,-122.333862,1269665.4,193231.8,430035,9.318
S1-Sa03-60-s1-1,47.519753,-122.334218,1269577.0,193206.0,430036,9.335
S1-Sa03-60-s1-1,47.519709,-122.334387,1269535.0,193191.0,430037,9.344
S1-Sa03-60-s1-1,47.519685,-122.334588,1269485.0,193183.0,430038,9.353
S1-Sa03-60-s1-1,47.519682,-122.334758,1269443.0,193183.0,430039,9.361
S1-Sa03-60-s1-1,47.519734,-122.334986,1269387.0,193203.0,430040,9.372
S1-Sa03-60-s1-1,47.520033,-122.335675,1269218.9,193315.2,430041,9.411
S1-Sa03-60-s1-1,47.519797,-122.335895,1269162.9,193230.2,430042,9.430
S1-Sa03-60-s1-1,47.519573,-122.336105,1269109.6,193149.5,430043,9.448
